Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Youth Qualifier, 2014-04-26, Women's 14-15 Age Group 58 kg, Shianne Carpenter, 55.1, 34, 37, 40, 43, 46, 50, 40, 50, 90
Last Chance Youth Qualifier, 2014-04-26, Women's 14-15 Age Group 58 kg, Wynona Braun, 54.7, 25, 27, 29, 37, 40, 42, 29, 42, 71
Last Chance Youth Qualifier, 2014-04-26, Men's 13 Under Age Group 44kg, William Prokop, 42.4, 27, 29, 31, 35, 37, 39, 31, 39, 70
Last Chance Youth Qualifier, 2014-04-26, Women's 13 Under Age Group 58kg, Anjelica Ramirez, 57.6, 20, 22, 24, 22, 24, 26, 24, 26, 50
Last Chance Youth Qualifier, 2014-04-26, Men's 13 Under Age Group 50 Kg, Luke Kurtz, 45.1, 18, 20, 22, 24, 26, 28, 22, 28, 50
Last Chance Youth Qualifier, 2014-04-26, Men's 13 Under Age Group 35 Kg, Derek Uemura, 32.8, 17, 19, 20, 20, 22, 24, 20, 24, 44
























